district,relationship,politician_edu,politican_rel,mar_status,resp_caste_cat,resp_jati,caste_sc,wm_bef,wm_years,wm_familybefore,wm_familyyears,pol_infamily,self_emp,inc_sor,govt_empinfam,wm_train,wm_app,wm_app_use,wm_watersupply,wm_moneycol,whatsapp,whatsapp_number,whatsapp_self,message,wm_wagroup,join_interestyesno,join_interest,sc_group,scheme_noproblem,scheme_problem,citiprbrt,phone_mukhiya,phone_scret,phone_bpro,phone_lasttimebpro,phone_bdo,phone_lasttimebdo,interaction_gp,candidate_gp_count,interaction_block,candidate_block_count,interaction_samedist,candidate_samedist_count,interaction_outside,candidate_outside_count,acctrt,awasrt,naligalirt,naljalrt,pdsrt,pensionrt,solarlightrt,schknwrt,schconfirt,polpref_self,pol_party_part,polpref_supportelec,t_dummy
समस्तीपुर,Spouse,Never been to school,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,2,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,Nal Jal,Nali gali,1,No,No,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,0,2,0,0,0,0,0,1,1,No,No,No,
समस्तीपुर,Self,Std 8,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,No,Last 2-3 months,No,0,No,0,No,0,No,0,2,1,0,0,0,0,0,1,0,No,No,No,
समस्तीपुर,Spouse,Std 9,Hindu,Married,EBC,BC-1/113/बढई,No,No,,No,,No,Yes,HH service business,No,Yes,No,,No connection,,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,Nali gali,0,Yes,Yes,No,Last 6 months,Yes,Last 2-3 months,Yes,3,No,0,Yes,1,No,0,5,2,0,0,0,0,0,3,1,Yes,Yes,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,Agri labor,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Other GP but same block,,No work done,No work done,1,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,3,No,0,No,0,No,0,5,2,0,0,0,0,0,0,1,Yes,Yes,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,Yes,Service (pvt),Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No Problem faced,1,Yes,Yes,No,Didn't speak,Yes,Last week,Yes,3,No,0,No,0,Yes,1,5,1,0,0,0,0,0,1,0,No,No,No,
समस्तीपुर,Spouse,Std 10,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,1,Yes,Yes,No,Didn't speak,Yes,Didn't speak,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,0,1,0,Yes,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,BC,BC-2/35/कुर्मी,No,Yes,1,No,,No,Yes,HH service business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,Nali gali,Nal Jal,2,Yes,Yes,No,Didn't speak,Yes,Lst month,Yes,3,Yes,2,No,0,No,0,3,3,0,0,0,0,0,2,1,No,No,No,
समस्तीपुर,Self,Postgard,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,No,,No,,No,Yes,HH service business,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nali gali,3,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,5,3,0,0,0,0,0,0,0,No,No,No,
समस्तीपुर,Spouse,Never been to school,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,No,,,No work done,Nal Jal,3,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,0,1,1,Yes,No,No,
समस्तीपुर,Self,Std 8,Muslim,Married,EBC,BC-1/107/इदरीसी या दजी (मुस्लिम),No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,3,No,0,No,0,No,0,3,4,0,0,0,0,0,2,2,No,Yes,No,
समस्तीपुर,Self,Undergrad,Hindu,Unmarried,SC,SC/21/पासी,No,No,,No,,No,No,Work on agri,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,4,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,4,2,0,0,0,0,0,3,0,No,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,GEN,भूमिहार,No,No,,No,,No,Yes,HH service business,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Other GP but same block,,No work done,No work done,2,Yes,Yes,Yes,Last 2-3 months,No,More than 6 months,Yes,3,No,0,No,0,No,0,4,3,0,0,0,0,0,5,1,Yes,No,No,
समस्तीपुर,Child,Undergrad,Hindu,Unmarried,GEN,भूमिहार,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,Rarely,No,Yes,same GP,,Nal Jal,Mnrega,1,Yes,Yes,No,Lst month,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,5,3,0,0,0,0,0,0,1,Yes,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",Yes,Yes,same GP,2,Mnrega,Nal Jal,1,No,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,6,4,0,0,0,0,0,1,1,No,No,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,No,,Yes,Yes,NonAgri labor,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,Nali gali,2,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,4,3,0,0,0,0,0,1,0,Yes,No,No,
समस्तीपुर,Spouse,Std 8,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,Yes,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,2,Yes,Yes,Yes,Lst month,Yes,Last 2-3 months,Yes,2,Yes,1,No,0,No,0,4,3,0,0,0,0,0,1,1,Yes,Yes,No,
समस्तीपुर,Self,Std 12,Hindu,Married,EBC,BC-1/113/बढई,No,Yes,1,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,Yes,Last week,No,Last week,Yes,2,Yes,1,Yes,1,No,0,5,1,0,0,0,0,0,2,1,Yes,Yes,No,
समस्तीपुर,Self,Std 12,Hindu,Married,EBC,BC-1/35/तुरहा,No,No,,No,,No,Yes,HH service business,No,Yes,No,,PHED,,Yes,WA number is different,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,,Nal Jal,Nali gali,1,Yes,Yes,Yes,Lst month,Yes,Lst month,Yes,2,No,0,No,0,No,0,1,1,0,0,0,0,0,1,3,No,No,No,
समस्तीपुर,Self,Std 5,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,Yes,same number,No,"Yes, as i receive the message",No,Yes,Anyone,Yes,No work done,Mnrega,1,No,No,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,0,2,0,No,No,No,
समस्तीपुर,Spouse,Std 7,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,No,,No,,Yes,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,No,,,Nal Jal,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,0,1,0,0,0,0,0,3,0,No,No,No,
समस्तीपुर,Self,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,Yes,1,No,Yes,HH service business,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,No work done,No Problem faced,1,Yes,Yes,Yes,Last week,Yes,Lst month,Yes,2,Yes,1,Yes,1,No,0,3,1,0,0,0,0,0,1,2,Yes,No,No,
समस्तीपुर,Spouse,Postgard,Hindu,Married,SC,SC/9/धोबी,Yes,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,No work done,Nali gali,3,Yes,Yes,Yes,Lst month,Yes,Last 6 months,Yes,2,No,0,Yes,1,No,0,2,1,0,0,0,0,0,2,0,No,No,No,
समस्तीपुर,Self,Std 3,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Indira Awas,Nali gali,2,Yes,Yes,No,Didn't speak,No,Last 2-3 months,No,0,No,0,No,0,No,0,2,3,0,0,0,0,0,0,2,No,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,No,Work on agri,No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,2,No work done,Nali gali,1,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,1,No,0,No,0,No,0,0,2,0,0,0,0,0,1,1,Yes,No,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,GEN,राजपूत,No,No,,Yes,1,No,Yes,Service (pvt),Yes,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,No work done,No work done,1,Yes,Yes,Yes,Last 6 months,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,3,2,0,0,0,0,0,0,4,Yes,Yes,No,
समस्तीपुर,Self,Std 10,Hindu,Married,GEN,भूमिहार,No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,Nali gali,No Problem faced,1,Yes,Yes,No,Didn't speak,Yes,More than 6 months,Yes,1,No,0,No,0,No,0,3,2,0,0,0,0,0,2,3,No,No,No,
समस्तीपुर,Child,Std 10,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Service (pvt),No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,2,No work done,No work done,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,1,2,0,0,0,0,0,1,1,Yes,Yes,No,
समस्तीपुर,Spouse,Std 8,Hindu,Married,EBC,BC-1/101/नागर,No,Yes,1,No,,No,Yes,Agri labor,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, once or twice in a day",No,No,,,Nali gali,Nal Jal,1,Yes,Yes,Yes,Last 2-3 months,Yes,Lst month,Yes,1,No,0,No,0,No,0,5,2,0,0,0,0,0,2,1,Yes,No,No,
समस्तीपुर,Self,Std 12,Hindu,Married,EBC,BC-1/6/कुर्मी (महतो) झारखंड स्वसशासी क्षेत्र,No,No,,Yes,1,No,Yes,Work on agri,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,2,Yes,Yes,No,Last 2-3 months,Yes,Lst month,Yes,1,Yes,1,No,0,No,0,0,1,0,0,0,0,0,3,0,Yes,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,EBC,BC-1/38/धानुक,No,Yes,1,No,,No,Yes,Work on leased,No,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,Nali gali,No work done,1,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,1,Yes,1,No,0,No,0,3,3,0,0,0,0,0,3,2,No,No,No,
समस्तीपुर,Self,Std 10,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,Yes,1,Yes,Yes,Work on agri,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,,No work done,Nal Jal,0,No,Yes,No,Last 2-3 months,No,Last 2-3 months,No,0,Yes,1,No,0,No,0,3,3,0,0,0,0,0,3,3,Yes,No,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,EBC,BC-1/64/मल्लाह,No,Yes,1,No,,No,No,Work on leased,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,Nal Jal,Mnrega,1,Yes,Yes,Yes,Lst month,Yes,Didn't speak,Yes,1,Yes,1,No,0,No,0,4,2,0,0,0,0,0,0,4,No,Yes,No,
समस्तीपुर,Self,Std 6,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,Yes,No,,,,,Yes,same GP,2,Nali gali,No Problem faced,1,Yes,Yes,No,Last 2-3 months,No,Last 2-3 months,No,0,Yes,1,No,0,No,0,4,1,0,0,0,0,0,1,1,Yes,No,No,
समस्तीपुर,Self,Std 6,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,No,,No,,No,Yes,Work on leased,No,Yes,No,,Nal Jal,No,Yes,same number,No,"Yes, once or twice in a day",No,Yes,Other GP but same block,2,No work done,No work done,0,Yes,Yes,Yes,Last 6 months,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,0,2,0,0,0,0,0,3,0,Yes,No,No,
समस्तीपुर,Spouse,Std 4,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,0,Yes,Yes,No,Didn't speak,Yes,Last 6 months,Yes,2,No,0,No,0,No,0,5,2,0,0,0,0,0,1,0,No,No,No,
समस्तीपुर,Self,Undergrad,Hindu,Married,SC,"SC/20/पान, स्वासी",Yes,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,Other GP but same block,2,Nali gali,Nal Jal,1,Yes,Yes,No,More than 6 months,Yes,Lst month,Yes,2,No,0,No,0,No,0,5,2,0,0,0,0,0,2,4,No,No,No,
समस्तीपुर,Spouse,Std 10,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,Yes,Yes,Raise cattle,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Others,No Problem faced,1,Yes,Yes,No,Last 6 months,Yes,Last 2-3 months,Yes,2,Yes,1,No,0,No,0,5,2,0,0,0,0,0,1,2,Yes,Yes,No,
समस्तीपुर,Spouse,Std 12,Hindu,Married,SC,SC/21/पासी,Yes,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,2,No work done,No work done,0,Yes,Yes,No,Didn't speak,Yes,Last 2-3 months,Yes,2,No,0,No,0,No,0,5,2,0,0,0,0,0,2,0,Yes,No,No,
समस्तीपुर,Self,Std 12,Muslim,Married,GEN,शैख़ (मुस्लिम),No,No,,No,,No,Yes,NonAgri labor,Yes,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,No work done,No work done,0,Yes,No,No,Didn't speak,Yes,Didn't speak,Yes,2,No,0,No,0,No,0,4,1,0,0,0,0,0,0,0,No,No,No,
समस्तीपुर,Self,Std 10,Hindu,Married,SC,SC/21/पासी,Yes,Yes,1,No,,Yes,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,No,"Yes, once or twice in a day",Yes,Yes,same GP,2,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,1,No,0,No,0,No,0,3,2,0,0,0,0,0,1,2,Yes,No,No,
समस्तीपुर,Self,Std 12,Christian,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,Work on agri,No,Yes,Yes,Yes,PHED,,Yes,same number,No,"Yes, once or twice in a day",No,Yes,same GP,2,No work done,No work done,1,Yes,Yes,Yes,Last 2-3 months,Yes,Last 2-3 months,No,0,No,0,No,0,No,0,1,2,0,0,0,0,0,2,0,No,No,No,
समस्तीपुर,Spouse,Std 6,Hindu,Married,BC,"BC-2/22/यादव- (ग्वाला, अहीर, गोरा, घासी, मेहर, सदगोप, लक्ष्मी नारायण गोला)",No,Yes,1,Yes,2,No,Yes,Raise cattle,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,,No work done,Nali gali,1,Yes,No,No,Didn't speak,Yes,Didn't speak,No,0,No,0,No,0,No,0,4,1,0,0,0,0,0,1,0,No,No,No,
समस्तीपुर,Brother/Brother in law,Undergrad,Hindu,Married,BC,"BC-2/20/बनिया-(सुढी,मोदक/मायरा, रोनियार, पनसारी, मोदी,कसेरा,केशरवानी, ठठेरा, कलवार(कलाल/एराकी),(वियाहुत कलवार),कमलापुरी वैश्यल,माहुरीवैश्यर, बंगी वैश्य (बंगाली बनिया),बर्नवाल, अग्रहरि वैश्य, वैश्य पोद्दार, कसौधन, गंधबनिक, बाथम वैश्य, गोलदार (पूर्वी/पश्चिम चंपारण), कमलापुरी वायल",No,Yes,2,No,,No,Yes,HH business,No,Yes,Yes,Yes,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",Yes,Yes,same GP,,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,Yes,Last week,No,0,No,0,No,0,No,0,4,3,0,0,0,0,0,2,2,Yes,Yes,No,
समस्तीपुर,Spouse,Std 12,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,Yes,1,No,,No,Yes,Service (govt),No,Yes,Yes,Yes,PHED,,Yes,WA number is different,Yes,"Yes, once or twice in a day",No,Yes,same GP,2,Nali gali,Nal Jal,1,Yes,Yes,Yes,Didn't remember,Yes,Last week,No,0,No,0,No,0,No,0,3,1,0,0,0,0,0,3,0,No,No,No,
समस्तीपुर,Spouse,Std 12,Hindu,Married,SC,SC/9/धोबी,Yes,Yes,2,No,,Yes,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,2,Nal Jal,Nali gali,1,Yes,Yes,Yes,Last 2-3 months,Yes,Last 6 months,No,0,No,0,No,0,No,0,2,3,0,0,0,0,0,3,1,Yes,Yes,No,
समस्तीपुर,Self,Std 12,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,No,,No,,No,Yes,HH business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,same GP,,Nal Jal,Nali gali,1,Yes,Yes,Yes,Last week,Yes,Lst month,No,0,No,0,No,0,No,0,4,2,0,0,0,0,0,2,1,No,No,No,
समस्तीपुर,Self,Never been to school,Hindu,Married,EBC,BC-1/38/धानुक,No,No,,Yes,1,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,No,,,Nal Jal,Nali gali,1,Yes,Yes,No,Didn't speak,No,Didn't speak,No,0,No,0,No,0,No,0,2,3,0,0,0,0,0,2,1,No,No,No,
समस्तीपुर,Spouse,Std 12,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,Yes,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,No,,,,,Yes,same GP,2,No work done,No work done,2,Yes,Yes,Yes,Last 2-3 months,Yes,Last 6 months,No,0,No,0,No,0,No,0,2,3,0,0,0,0,0,2,0,No,No,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,GEN,ब्राह्मण,No,No,,No,,No,Yes,Service (pvt),No,Yes,Yes,Yes,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,same GP,,No work done,No work done,4,Yes,Yes,No,Didn't speak,Yes,Didn't speak,No,0,No,0,No,0,No,0,1,3,0,0,0,0,0,1,1,No,No,No,
समस्तीपुर,Spouse,Std 10,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,No Problem faced,1,Yes,Yes,No,More than 6 months,Yes,Last 2-3 months,Yes,3,No,0,No,0,No,0,3,2,0,0,0,0,0,3,1,No,No,No,
समस्तीपुर,Self,Std 9,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,1,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,2,Nali gali,Nal Jal,1,Yes,Yes,Yes,Didn't speak,Yes,Last 2-3 months,Yes,3,Yes,1,No,0,No,0,5,2,0,0,0,0,0,3,1,Yes,Yes,Yes,
समस्तीपुर,Self,Std 10,Hindu,Married,EBC,BC-1/64/मल्लाह,No,Yes,1,No,,No,Yes,Work on agri,Yes,Yes,No,,PHED,,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,Nali gali,No Problem faced,1,Yes,Yes,No,Didn't speak,No,Didn't speak,Yes,3,No,0,No,0,No,0,1,2,0,0,0,0,0,2,0,Yes,No,No,
समस्तीपुर,Self,Std 12,Hindu,Married,BC,BC-2/4/कुशवाहा (कोईरी),No,No,,Yes,2,Yes,Yes,Work on agri,Yes,Yes,No,,PHED,,No,,,,,Yes,Anyone,,Mnrega,Nali gali,1,Yes,Yes,Yes,Last week,No,Last week,Yes,3,Yes,1,No,0,No,0,5,4,0,0,0,0,0,4,1,Yes,No,No,
समस्तीपुर,Self,Std 9,Hindu,Married,EBC,BC-1/64/मल्लाह,No,No,,No,,No,Yes,NonAgri labor,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Anyone,,No work done,Nali gali,0,Yes,Yes,Yes,Last week,Yes,Last week,Yes,3,No,0,No,0,No,0,5,3,0,0,0,0,0,2,2,No,No,No,
समस्तीपुर,Spouse,Std 12,Hindu,Married,EBC,BC-1/126/तेली (हिन्दू एवं मुस्लिम),No,No,,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,Yes,WA number is different,Yes,"Yes, as i receive the message",Yes,Yes,Anyone,,Mnrega,No work done,0,Yes,Yes,No,Didn't remember,Yes,Lst month,Yes,3,Yes,1,No,0,No,0,5,1,0,0,0,0,0,0,0,No,No,No,
समस्तीपुर,Spouse,Std 10,Hindu,Married,GEN,ब्राह्मण,No,Yes,1,No,,No,Yes,Work on agri,Yes,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,Nali gali,Nal Jal,1,Yes,Yes,No,Didn't speak,No,More than 6 months,Yes,3,Yes,1,No,0,No,0,0,1,0,0,0,0,0,2,1,Yes,No,No,
समस्तीपुर,Spouse,Never been to school,Hindu,Married,SC,"SC/6/चमार, मोची",Yes,Yes,1,No,,No,Yes,HH service business,No,Yes,No,,Nal Jal,No,No,,,,,Yes,Anyone,2,Nali gali,Nali gali,1,Yes,Yes,No,Didn't speak,No,Last 2-3 months,Yes,3,No,0,No,0,No,0,0,1,0,0,0,0,0,2,0,No,No,No,
समस्तीपुर,Spouse,Std 9,Hindu,Married,EBC,"BC-1/47/पाल (भेड़िहार,गड़ेरी)",No,No,,No,,No,Yes,Raise cattle,No,Yes,No,,Nal Jal,Yes,Yes,same number,Yes,"Yes, once or twice in a day",No,Yes,Anyone,,No work done,Nali gali,0,Yes,Yes,Yes,Last 6 months,Yes,Lst month,Yes,3,Yes,1,No,0,No,0,1,2,0,0,0,0,0,2,0,Yes,Yes,No,
समस्तीपुर,Brother/Brother in law,Undergrad,Hindu,Married,SC,"SC/11/दुसाध, धारी, धारही",Yes,No,,No,,No,Yes,NonAgri labor,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,2,No work done,No work done,0,Yes,Yes,No,Didn't speak,No,Last week,Yes,3,No,0,No,0,No,0,5,1,0,0,0,0,0,3,0,Yes,No,No,
समस्तीपुर,Spouse,Undergrad,Hindu,Married,EBC,BC-1/22/गंगई (गणेश),No,No,,No,,Yes,Yes,NonAgri labor,No,Yes,Yes,Yes,Nal Jal,Yes,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other dist,,Shauchalaya,No work done,0,Yes,Yes,No,Didn't speak,No,Last 6 months,Yes,3,Yes,1,No,0,No,0,3,3,0,0,0,0,0,1,0,No,No,No,
समस्तीपुर,Child,Std 10,Hindu,Married,GEN,राजपूत,No,Yes,1,No,,No,Yes,Work on agri,No,Yes,No,,Nal Jal,No,Yes,same number,Yes,"Yes, as i receive the message",No,Yes,Other GP but same block,,Nal Jal,No work done,1,Yes,Yes,Yes,Didn't speak,Yes,Didn't speak,Yes,2,Yes,1,No,0,No,0,5,1,0,0,0,0,0,1,3,No,No,No,
